layer,gpu,start_ns,wall_ms
layer:33,4,3648283125,79.922
layer:33,4,18578296072,105.985
layer:33,5,3648608628,75.89
layer:33,5,18578156973,105.858
layer:33,6,3648719939,76.24
layer:33,6,18578357613,106.028
layer:33,7,3648803992,75.583
layer:33,7,18578104070,105.711
layer:34,0,3726667881,70.064
layer:34,0,18351338190,109.539
layer:34,1,3726206466,71.557
layer:34,1,18352260243,109.81
layer:34,2,3726624139,71.808
layer:34,2,18352052686,110.506
layer:34,3,3725421081,73.009
layer:34,3,18352532520,109.548
layer:34,4,3728342609,68.925
layer:34,4,18351934223,109.688
layer:34,5,3724653419,72.877
layer:34,5,18352045705,109.533
layer:34,6,3725111446,72.569
layer:34,6,18352517908,109.379
layer:34,7,3724524925,73.399
layer:34,7,18351697786,110.03
layer:35,0,3796871653,150.832
layer:35,0,18156143034,110.911
layer:35,1,3797900699,150.72
layer:35,1,18157622715,110.262
layer:35,2,3798580061,150.106
layer:35,2,18157287606,110.591
layer:35,3,3798578863,151.113
layer:35,3,18157534125,110.526
layer:35,4,3797403851,150.243
layer:35,4,18157257636,110.35
layer:35,5,3797683093,150.935
layer:35,5,18157138427,110.416
layer:35,6,3797821108,150.477
layer:35,6,18157365600,110.548
layer:35,7,3798074782,150.606
layer:35,7,18156911901,110.182
layer:36,0,3947843013,66.233
layer:36,0,17962369287,106.467
layer:36,1,3948766864,66.114
layer:36,1,17963604254,106.908
layer:36,2,3948835843,67.386
layer:36,2,17963324411,107.755
layer:36,3,3949848235,66.71
layer:36,3,17963524955,106.834
layer:36,4,3947785157,66.801
layer:36,4,17963172965,106.834
layer:36,5,3948763872,65.931
layer:36,5,17963148762,106.937
layer:36,6,3948436867,67.895
layer:36,6,17963414524,106.675
layer:36,7,3948818150,66.007
layer:36,7,17962952029,107.113
layer:37,0,4014213657,68.943
layer:37,0,17722315806,116.178
layer:37,1,4015018993,68.888
layer:37,1,17723629559,116.37
layer:37,2,4016376080,67.518
layer:37,2,17723518665,115.87
layer:37,3,4016699853,68.013
layer:37,3,17724291950,115.147
layer:37,4,4014718210,68.347
layer:37,4,17723279297,115.723
layer:37,5,4014838868,69.092
layer:37,5,17723292917,116.103
layer:37,6,4016476564,66.783
layer:37,6,17723405763,115.837
layer:37,7,4014956121,69.296
layer:37,7,17723131978,115.622
layer:38,0,4083303275,83.486
layer:38,0,17521176439,108.15
layer:38,1,4084055116,82.465
layer:38,1,17521702072,108.77
layer:38,2,4084059735,84.12
layer:38,2,17522378776,109.746
layer:38,3,4084854506,81.883
layer:38,3,17521566391,109.037
layer:38,4,4083200578,83.153
layer:38,4,17521970428,108.297
layer:38,5,4084078351,83.084
layer:38,5,17521728285,108.679
layer:38,6,4083406638,83.095
layer:38,6,17522047497,108.414
layer:38,7,4084386613,81.879
layer:38,7,17521174789,109.11
layer:39,0,4166925122,139.079
layer:39,0,17318609308,111.613
layer:39,1,4166657370,138.912
layer:39,1,17319785778,111.003
layer:39,2,4168325445,138.391
layer:39,2,17320009822,111.579
layer:39,3,4166889294,139.337
layer:39,3,17319783791,111.007
layer:39,4,4166487325,139.777
layer:39,4,17319852642,110.686
layer:39,5,4167303130,138.342
layer:39,5,17319555443,111.095
layer:39,6,4166642008,140.182
layer:39,6,17319710771,111.012
layer:39,7,4166397291,139.312
layer:39,7,17319445959,110.682
layer:40,0,4306148075,69.281
layer:40,0,17094054615,108.139
layer:40,1,4305710744,69.892
layer:40,1,17095435123,107.871
layer:40,2,4306860860,70.18
layer:40,2,17095627760,108.925
layer:40,3,4306384510,68.795
layer:40,3,17095044648,108.605
layer:40,4,4306398795,68.838
layer:40,4,17095130945,108.211
layer:40,5,4305797412,70.08
layer:40,5,17094935362,108.385
layer:40,6,4306967429,68.158
layer:40,6,17095006034,108.445
layer:40,7,4305843584,68.323
layer:40,7,17094629519,108.687
layer:41,0,4375566398,77.284
layer:41,0,16881296539,116.531
layer:41,1,4375737349,79.466
layer:41,1,16883473756,115.078
layer:41,2,4377191589,80.04
layer:41,2,16882457914,116.622
layer:41,3,4375322209,79.239
layer:41,3,16882629611,116.376
layer:41,4,4375372966,78.529
layer:41,4,16882470495,115.88
layer:41,5,4376019556,78.117
layer:41,5,16882207772,116.167
layer:41,6,4375259376,78.334
