ts,idx,used_mib
1786265139,6,156941
1786265139,7,146321
1786265141,0,196363
1786265141,1,192483
1786265141,2,190103
1786265141,3,191443
1786265141,4,156681
1786265141,5,180043
1786265141,6,156941
1786265141,7,146321
1786265143,0,196363
1786265143,1,192483
1786265143,2,190103
1786265143,3,191443
1786265143,4,156681
1786265143,5,180043
1786265143,6,156941
1786265143,7,146321
1786265145,0,202523
1786265145,1,198383
1786265145,2,195743
1786265145,3,196823
1786265145,4,161801
1786265145,5,184923
1786265145,6,169341
1786265145,7,150681
1786265148,0,202523
1786265148,1,198383
1786265148,2,195743
1786265148,3,196823
1786265148,4,161801
1786265148,5,184923
1786265148,6,169341
1786265148,7,150681
1786265150,0,202523
1786265150,1,198383
1786265150,2,195743
1786265150,3,196823
1786265150,4,161801
1786265150,5,184923
1786265150,6,169341
1786265150,7,150681
1786265152,0,202523
1786265152,1,198383
1786265152,2,195743
1786265152,3,196823
1786265152,4,161801
1786265152,5,184923
1786265152,6,169341
1786265152,7,150681
1786265154,0,208683
1786265154,1,204283
1786265154,2,201383
1786265154,3,202203
1786265154,4,166921
1786265154,5,189803
1786265154,6,173961
1786265154,7,155041
1786265157,0,208683
1786265157,1,204283
1786265157,2,201383
1786265157,3,202203
1786265157,4,166921
1786265157,5,189803
1786265157,6,173961
1786265157,7,155041
1786265159,0,208683
1786265159,1,204283
1786265159,2,201383
1786265159,3,202203
1786265159,4,166921
1786265159,5,189803
1786265159,6,173961
1786265159,7,155041
1786265161,0,208683
1786265161,1,204283
1786265161,2,201383
1786265161,3,202203
1786265161,4,166921
1786265161,5,189803
1786265161,6,173961
1786265161,7,155041
1786265164,0,214843
1786265164,1,210183
1786265164,2,207023
1786265164,3,207583
1786265164,4,172041
1786265164,5,194683
1786265164,6,178581
1786265164,7,159401
1786265166,0,214843
1786265166,1,210183
1786265166,2,207023
1786265166,3,207583
1786265166,4,172041
1786265166,5,194683
1786265166,6,178581
1786265166,7,159401
1786265168,0,214843
1786265168,1,210183
1786265168,2,207023
1786265168,3,207583
1786265168,4,172041
1786265168,5,194683
1786265168,6,178581
1786265168,7,159401
1786265171,0,214843
1786265171,1,210183
1786265171,2,207023
1786265171,3,207583
1786265171,4,172041
1786265171,5,194683
1786265171,6,178581
1786265171,7,159401
1786265173,0,214843
1786265173,1,210183
1786265173,2,207023
1786265173,3,207583
1786265173,4,172041
1786265173,5,194683
1786265173,6,178581
1786265173,7,159401
1786265176,0,214843
1786265176,1,210183
1786265176,2,207023
1786265176,3,207583
1786265176,4,172041
1786265176,5,194683
1786265176,6,178581
1786265176,7,159401
1786265179,0,221003
1786265179,1,216083
1786265179,2,212663
1786265179,3,212963
1786265179,4,177161
